timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653294405580,37160,"Find owner with lastname=""""",200,,User threads 1-257,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,36358,0,0
1653294409990,33151,Find owner,200,,User threads 1-351,text,true,,3921,127,500,500,http://localhost:8080/owners/find,33151,0,0
1653294431954,11284,Owner,200,,User threads 1-63,text,true,,5516,124,500,500,http://localhost:8080/owners/3,11284,0,0
1653294410689,32849,Find owner,200,,User threads 1-21,text,true,,3921,127,500,500,http://localhost:8080/owners/find,32751,0,0
1653294417172,26368,Find owner,200,,User threads 1-458,text,true,,3921,127,500,500,http://localhost:8080/owners/find,26363,0,0
1653294410888,33349,Find owner,200,,User threads 1-393,text,true,,3921,127,500,500,http://localhost:8080/owners/find,33349,0,0
1653294405592,39243,Find owner,200,,User threads 1-226,text,true,,3921,127,500,500,http://localhost:8080/owners/find,39147,0,0
1653294413972,30865,Find owner,200,,User threads 1-449,text,true,,3921,127,500,500,http://localhost:8080/owners/find,30865,0,0
1653294405984,39356,Find owner,200,,User threads 1-186,text,true,,3921,127,500,500,http://localhost:8080/owners/find,38953,0,1
1653294409492,35850,Find owner,200,,User threads 1-172,text,true,,3921,127,500,500,http://localhost:8080/owners/find,35850,0,0
1653294406590,38942,Find owner,200,,User threads 1-498,text,true,,3921,127,500,500,http://localhost:8080/owners/find,38847,0,0
1653294406398,39438,Find owner,200,,User threads 1-253,text,true,,3921,127,500,500,http://localhost:8080/owners/find,39137,0,0
1653294417473,28459,Find owner,200,,User threads 1-379,text,true,,3921,127,500,500,http://localhost:8080/owners/find,28359,0,0
1653294411977,33958,Find owner,200,,User threads 1-442,text,true,,3921,127,500,500,http://localhost:8080/owners/find,33462,0,0
1653294413376,32559,Find owner,200,,User threads 1-411,text,true,,3921,127,500,500,http://localhost:8080/owners/find,32358,0,0
1653294414970,30967,Find owner,200,,User threads 1-93,text,true,,3921,127,500,500,http://localhost:8080/owners/find,30964,0,0
1653294409986,36248,Find owner,200,,User threads 1-436,text,true,,3921,127,500,500,http://localhost:8080/owners/find,34951,0,0
1653294417181,29254,Find owner,200,,User threads 1-462,text,true,,3921,127,500,500,http://localhost:8080/owners/find,28256,0,0
1653294405791,40946,Find owner,200,,User threads 1-490,text,true,,3921,127,500,500,http://localhost:8080/owners/find,40844,0,1
1653294406281,40552,Find owner,200,,User threads 1-479,text,true,,3921,127,500,500,http://localhost:8080/owners/find,40551,0,0
1653294416965,29966,Find owner,200,,User threads 1-35,text,true,,3921,127,500,500,http://localhost:8080/owners/find,29475,0,0
1653294410889,36147,Find owner,200,,User threads 1-481,text,true,,3921,127,500,500,http://localhost:8080/owners/find,35843,0,0
1653294411677,36859,Find owner,200,,User threads 1-352,text,true,,3921,127,500,500,http://localhost:8080/owners/find,36855,0,0
1653294403490,45842,"Find owner with lastname=""""",200,,User threads 1-211,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,45741,0,0
1653294403487,46046,"Find owner with lastname=""""",200,,User threads 1-3,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46045,0,0
1653294410973,38655,Find owner,200,,User threads 1-454,text,true,,3921,127,500,500,http://localhost:8080/owners/find,38562,0,0
1653294401397,48237,"Find owner with lastname=""""",200,,User threads 1-197,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48236,0,0
1653294402191,47444,Find owner,200,,User threads 1-95,text,true,,3921,127,500,500,http://localhost:8080/owners/find,47439,0,1
1653294406488,43243,Find owner,200,,User threads 1-437,text,true,,3921,127,500,500,http://localhost:8080/owners/find,43242,0,0
1653294410582,39247,Find owner,200,,User threads 1-244,text,true,,3921,127,500,500,http://localhost:8080/owners/find,39246,0,0
1653294414274,35656,Find owner,200,,User threads 1-401,text,true,,3921,127,500,500,http://localhost:8080/owners/find,35558,0,0
1653294406398,43537,Find owner,200,,User threads 1-183,text,true,,3921,127,500,500,http://localhost:8080/owners/find,43537,0,1
1653294405582,44544,Find owner,200,,User threads 1-96,text,true,,3921,127,500,500,http://localhost:8080/owners/find,44544,0,0
1653294406488,43640,Find owner,200,,User threads 1-11,text,true,,3921,127,500,500,http://localhost:8080/owners/find,43451,0,0
1653294403389,46741,"Find owner with lastname=""""",200,,User threads 1-162,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46741,0,0
1653294415075,35155,Find owner,200,,User threads 1-431,text,true,,3921,127,500,500,http://localhost:8080/owners/find,34759,0,0
1653294409487,40844,"Find owner with lastname=""""",200,,User threads 1-31,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,40844,0,0
1653294420968,29365,"Find owner with lastname=""""",200,,User threads 1-202,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,29365,0,0
1653294405788,44750,"Find owner with lastname=""""",200,,User threads 1-146,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44543,0,0
1653294403490,47141,"Find owner with lastname=""""",200,,User threads 1-448,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46542,0,0
1653294415878,35251,Find owner,200,,User threads 1-475,text,true,,3921,127,500,500,http://localhost:8080/owners/find,35250,0,0
1653294414771,36556,Find owner,200,,User threads 1-445,text,true,,3921,127,500,500,http://localhost:8080/owners/find,36360,0,0
1653294425160,26378,"Find owner with lastname=""""",200,,User threads 1-360,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,26378,0,0
1653294418971,32654,"Find owner with lastname=""""",200,,User threads 1-148,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,32359,0,0
1653294416169,35659,Find owner,200,,User threads 1-472,text,true,,3921,127,500,500,http://localhost:8080/owners/find,35659,0,0
1653294410074,41952,Find owner,200,,User threads 1-395,text,true,,3921,127,500,500,http://localhost:8080/owners/find,41655,0,0
1653294409881,42147,"Find owner with lastname=""""",200,,User threads 1-170,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,41852,0,0
1653294406998,45034,"Find owner with lastname=""""",200,,User threads 1-227,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,45033,0,0
1653294412673,39361,Find owner,200,,User threads 1-322,text,true,,3921,127,500,500,http://localhost:8080/owners/find,39360,0,0
1653294403985,48544,"Find owner with lastname=""""",200,,User threads 1-153,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48543,0,0
1653294411275,41358,"Find owner with lastname=""""",200,,User threads 1-495,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,41356,0,0
1653294409397,43427,"Find owner with lastname=""""",200,,User threads 1-337,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43334,0,0
1653294405393,47431,"Find owner with lastname=""""",200,,User threads 1-383,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47337,0,0
1653294404883,47946,"Find owner with lastname=""""",200,,User threads 1-60,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47747,0,0
1653294400885,51948,"Find owner with lastname=""""",200,,User threads 1-66,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51948,0,0
1653294410890,42038,"Find owner with lastname=""""",200,,User threads 1-107,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,42037,0,0
1653294409778,43155,"Find owner with lastname=""""",200,,User threads 1-496,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43155,0,0
1653294404187,48843,"Find owner with lastname=""""",200,,User threads 1-143,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48843,0,0
1653294407079,46550,"Find owner with lastname=""""",200,,User threads 1-361,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46346,0,0
1653294409584,44046,"Find owner with lastname=""""",200,,User threads 1-196,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44045,0,0
1653294404095,49729,"Find owner with lastname=""""",200,,User threads 1-204,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49333,0,0
1653294410975,43055,"Find owner with lastname=""""",200,,User threads 1-277,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43052,0,0
1653294424860,29172,"Find owner with lastname=""""",200,,User threads 1-265,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,29172,0,0
1653294405682,48444,"Find owner with lastname=""""",200,,User threads 1-267,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48348,0,0
1653294406998,47532,"Find owner with lastname=""""",200,,User threads 1-2,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47528,0,0
1653294424467,30163,"Find owner with lastname=""""",200,,User threads 1-109,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,30163,0,0
1653294430857,23871,"Find owner with lastname=""""",200,,User threads 1-384,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,23865,0,0
1653294408093,46734,"Find owner with lastname=""""",200,,User threads 1-97,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46734,0,0
1653294404394,50531,"Find owner with lastname=""""",200,,User threads 1-74,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50531,0,0
1653294400888,54040,"Find owner with lastname=""""",200,,User threads 1-24,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54040,0,0
1653294414177,40845,"Find owner with lastname=""""",200,,User threads 1-272,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,40844,0,0
1653294417568,37556,"Find owner with lastname=""""",200,,User threads 1-336,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,37458,0,0
1653294416670,38670,"Find owner with lastname=""""",200,,User threads 1-417,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,38668,0,0
1653294413577,41844,"Find owner with lastname=""""",200,,User threads 1-129,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,41348,0,0
1653294425166,30558,"Find owner with lastname=""""",200,,User threads 1-280,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,30558,0,0
1653294403294,52534,"Find owner with lastname=""""",200,,User threads 1-39,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,52534,0,0
1653294402694,53230,"Find owner with lastname=""""",200,,User threads 1-314,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53230,0,0
1653294404291,51837,"Find owner with lastname=""""",200,,User threads 1-241,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51734,0,0
1653294405580,50645,"Find owner with lastname=""""",200,,User threads 1-242,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50546,0,0
1653294409883,46749,"Find owner with lastname=""""",200,,User threads 1-4,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,46749,0,0
1653294410972,46658,Find owner,200,,User threads 1-248,text,true,,3921,127,500,500,http://localhost:8080/owners/find,46658,0,0
1653294418172,39550,"Find owner with lastname=""""",200,,User threads 1-9,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,39550,0,0
1653294417666,40153,Find owner,200,,User threads 1-425,text,true,,3921,127,500,500,http://localhost:8080/owners/find,40152,0,0
1653294399003,58916,"Find owner with lastname=""""",200,,User threads 1-255,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58916,0,0
1653294399003,58918,"Find owner with lastname=""""",200,,User threads 1-127,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58918,0,0
1653294413275,44648,"Find owner with lastname=""""",200,,User threads 1-161,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44647,0,0
1653294414774,43346,"Find owner with lastname=""""",200,,User threads 1-115,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43048,0,0
1653294413476,44646,"Find owner with lastname=""""",200,,User threads 1-231,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44546,0,0
1653294413381,44742,"Find owner with lastname=""""",200,,User threads 1-157,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44545,0,0
1653294416574,42144,"Find owner with lastname=""""",200,,User threads 1-193,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,42144,0,0
1653294411275,47540,Find owner,200,,User threads 1-132,text,true,,3921,127,500,500,http://localhost:8080/owners/find,47447,0,0
1653294409675,49142,"Find owner with lastname=""""",200,,User threads 1-198,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49141,0,0
1653294410081,48736,Find owner,200,,User threads 1-166,text,true,,3921,127,500,500,http://localhost:8080/owners/find,48736,0,0
1653294414590,44229,Find owner,200,,User threads 1-435,text,true,,3921,127,500,500,http://localhost:8080/owners/find,44229,0,0
1653294402301,56619,Find owner,200,,User threads 1-98,text,true,,3921,127,500,500,http://localhost:8080/owners/find,56617,0,0
1653294410588,48337,Find owner,200,,User threads 1-58,text,true,,3921,127,500,500,http://localhost:8080/owners/find,48335,0,0
1653294427656,31362,"Find owner with lastname=""""",200,,User threads 1-423,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,31361,0,0
1653294411073,48246,Find owner,200,,User threads 1-252,text,true,,3921,127,500,500,http://localhost:8080/owners/find,48144,0,0
1653294407876,51544,"Find owner with lastname=""""",200,,User threads 1-236,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51541,0,0
1653294415471,44346,"Find owner with lastname=""""",200,,User threads 1-180,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44147,0,0
1653294442637,17282,"Find owner with lastname=""""",200,,User threads 1-412,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,17282,0,0
1653294414677,45343,"Find owner with lastname=""""",200,,User threads 1-134,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,45337,0,0
1653294403290,56933,"Find owner with lastname=""""",200,,User threads 1-184,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56933,0,0
1653294415575,44744,Find owner,200,,User threads 1-476,text,true,,3921,127,500,500,http://localhost:8080/owners/find,44547,0,0
1653294411892,48738,"Find owner with lastname=""""",200,,User threads 1-17,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48128,0,0
1653294417377,43547,"Find owner with lastname=""""",200,,User threads 1-23,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43546,0,0
1653294409790,51427,"Find owner with lastname=""""",200,,User threads 1-159,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51427,0,0
1653294410201,51215,"Find owner with lastname=""""",200,,User threads 1-283,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51019,0,0
1653294401291,60429,"Find owner with lastname=""""",200,,User threads 1-113,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,60428,0,0
1653294413472,48346,"Find owner with lastname=""""",200,,User threads 1-480,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48247,0,0
1653294410077,51741,"Find owner with lastname=""""",200,,User threads 1-62,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51738,0,0
1653294417470,44648,"Find owner with lastname=""""",200,,User threads 1-206,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44648,0,0
1653294410690,51626,"Find owner with lastname=""""",200,,User threads 1-470,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51626,0,0
1653294411776,50540,"Find owner with lastname=""""",200,,User threads 1-83,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50445,0,0
1653294438847,23468,"Find owner with lastname=""""",200,,User threads 1-273,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,23468,0,0
1653294415270,47048,"Find owner with lastname=""""",200,,User threads 1-416,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47048,0,0
1653294403885,59234,"Find owner with lastname=""""",200,,User threads 1-269,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59132,0,0
1653294417968,45247,"Find owner with lastname=""""",200,,User threads 1-311,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,45146,0,0
1653294412078,51137,"Find owner with lastname=""""",200,,User threads 1-234,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51035,0,0
1653294413476,50342,"Find owner with lastname=""""",200,,User threads 1-152,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50341,0,0
1653294415575,48643,"Find owner with lastname=""""",200,,User threads 1-347,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48540,0,0
1653294413572,50649,"Find owner with lastname=""""",200,,User threads 1-421,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50648,0,0
1653294414378,49940,"Find owner with lastname=""""",200,,User threads 1-131,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49938,0,0
1653294415271,49143,"Find owner with lastname=""""",200,,User threads 1-46,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47948,0,0
1653294406996,57914,"Find owner with lastname=""""",200,,User threads 1-135,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56223,0,0
1653294411178,53738,"Find owner with lastname=""""",200,,User threads 1-19,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53234,0,0
1653294416772,48247,"Find owner with lastname=""""",200,,User threads 1-125,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48247,0,0
1653294441141,23969,Owner,200,,User threads 1-16,text,true,,5950,124,500,500,http://localhost:8080/owners/6,23874,0,0
1653294409986,55228,"Find owner with lastname=""""",200,,User threads 1-195,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,55136,0,0
1653294415571,49739,"Find owner with lastname=""""",200,,User threads 1-79,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49739,0,0
1653294396000,69812,"Find owner with lastname=""""",200,,User threads 1-389,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,69812,0,0
1653294417083,48928,"Find owner with lastname=""""",200,,User threads 1-263,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48928,0,0
1653294413677,52339,"Find owner with lastname=""""",200,,User threads 1-20,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,52337,0,0
1653294426362,39851,"Find owner with lastname=""""",200,,User threads 1-258,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,39851,0,0
1653294411977,54241,"Find owner with lastname=""""",200,,User threads 1-139,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54137,0,0
1653294410689,55623,"Find owner with lastname=""""",200,,User threads 1-150,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,55622,0,0
1653294407681,58632,"Find owner with lastname=""""",200,,User threads 1-30,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58632,0,0
1653294415388,51023,"Find owner with lastname=""""",200,,User threads 1-254,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51022,0,0
1653294417570,49745,"Find owner with lastname=""""",200,,User threads 1-70,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49745,0,0
1653294413880,53633,"Find owner with lastname=""""",200,,User threads 1-18,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53632,0,0
1653294419266,48248,"Find owner with lastname=""""",200,,User threads 1-128,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48248,0,0
1653294413275,54244,"Find owner with lastname=""""",200,,User threads 1-86,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54244,0,0
1653294414380,53233,"Find owner with lastname=""""",200,,User threads 1-239,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53232,0,0
1653294414071,53641,"Find owner with lastname=""""",200,,User threads 1-282,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53641,0,0
1653294416778,51828,"Find owner with lastname=""""",200,,User threads 1-356,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,51827,0,0
1653294405290,63320,"Find owner with lastname=""""",200,,User threads 1-124,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,63320,0,0
1653294418566,50144,Find owner,200,,User threads 1-355,text,true,,3921,127,500,500,http://localhost:8080/owners/find,50144,0,0
1653294411282,57430,"Find owner with lastname=""""",200,,User threads 1-213,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,57429,0,0
1653294411389,57523,"Find owner with lastname=""""",200,,User threads 1-201,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,57522,0,0
1653294415771,53141,"Find owner with lastname=""""",200,,User threads 1-65,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53055,0,0
1653294414974,54036,"Find owner with lastname=""""",200,,User threads 1-168,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54035,0,0
1653294419465,49647,"Find owner with lastname=""""",200,,User threads 1-318,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49544,0,0
1653294414972,54237,"Find owner with lastname=""""",200,,User threads 1-40,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54138,0,0
1653294429461,39949,"Find owner with lastname=""""",200,,User threads 1-189,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,39947,0,0
1653294426459,43045,"Find owner with lastname=""""",200,,User threads 1-403,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,42850,0,0
1653294413275,56341,"Find owner with lastname=""""",200,,User threads 1-142,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56341,0,0
1653294412278,57440,"Find owner with lastname=""""",200,,User threads 1-114,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,57439,0,0
1653294409986,60019,"Find owner with lastname=""""",200,,User threads 1-53,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59419,0,0
1653294414271,55734,"Find owner with lastname=""""",200,,User threads 1-192,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,55136,0,0
1653294415075,54944,"Find owner with lastname=""""",200,,User threads 1-281,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54943,0,0
1653294410973,59136,"Find owner with lastname=""""",200,,User threads 1-326,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59136,0,0
1653294410174,59939,"Find owner with lastname=""""",200,,User threads 1-26,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59938,0,0
1653294410588,59620,"Find owner with lastname=""""",200,,User threads 1-247,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59619,0,0
1653294425368,44936,"Find owner with lastname=""""",200,,User threads 1-214,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44936,0,0
1653294402694,67611,"Find owner with lastname=""""",200,,User threads 1-137,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,67610,0,0
1653294416778,54226,"Find owner with lastname=""""",200,,User threads 1-264,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54029,0,0
1653294421574,49533,Find owner,200,,User threads 1-120,text,true,,3921,127,500,500,http://localhost:8080/owners/find,49533,0,0
1653294417767,53342,"Find owner with lastname=""""",200,,User threads 1-203,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53237,0,0
1653294418966,52438,Find owner,200,,User threads 1-313,text,true,,3921,127,500,500,http://localhost:8080/owners/find,52355,0,0
1653294418871,52742,"Find owner with lastname=""""",200,,User threads 1-300,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,52742,0,0
1653294409679,62122,"Find owner with lastname=""""",200,,User threads 1-327,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,62028,0,0
1653294415576,56329,"Find owner with lastname=""""",200,,User threads 1-444,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56128,0,0
1653294419266,52640,Find owner,200,,User threads 1-373,text,true,,3921,127,500,500,http://localhost:8080/owners/find,52539,0,0
1653294425976,45933,"Find owner with lastname=""""",200,,User threads 1-249,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,45929,0,0
1653294415268,56845,"Find owner with lastname=""""",200,,User threads 1-375,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56845,0,0
1653294409779,62335,"Find owner with lastname=""""",200,,User threads 1-117,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,62334,0,0
1653294414771,57433,"Find owner with lastname=""""",200,,User threads 1-451,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,57433,0,0
1653294407789,64518,"Find owner with lastname=""""",200,,User threads 1-259,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,64517,0,0
1653294430854,41453,"Find owner with lastname=""""",200,,User threads 1-323,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,41451,0,0
1653294415472,56843,"Find owner with lastname=""""",200,,User threads 1-28,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56842,0,0
1653294419368,53133,"Find owner with lastname=""""",200,,User threads 1-87,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,52336,0,0
1653294409689,62821,"Find owner with lastname=""""",200,,User threads 1-246,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,62821,0,0
1653294401107,71502,"Find owner with lastname=""""",200,,User threads 1-101,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,71502,0,0
1653294428258,44447,"Find owner with lastname=""""",200,,User threads 1-329,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,44246,0,0
1653294421266,51662,Find owner,200,,User threads 1-289,text,true,,3921,127,500,500,http://localhost:8080/owners/find,51662,0,0
1653294407877,65127,"Find owner with lastname=""""",200,,User threads 1-80,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,65125,0,0
1653294410979,62224,"Find owner with lastname=""""",200,,User threads 1-222,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,61731,0,0
1653294416778,56828,"Find owner with lastname=""""",200,,User threads 1-145,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56828,0,0
1653294417767,55953,"Find owner with lastname=""""",200,,User threads 1-154,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,55638,0,0
1653294417083,56637,"Find owner with lastname=""""",200,,User threads 1-315,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,56637,0,0
1653294414672,59048,"Find owner with lastname=""""",200,,User threads 1-256,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,59030,0,0
1653294430752,43648,"Find owner with lastname=""""",200,,User threads 1-371,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,43648,0,0
1653294426363,48040,"Find owner with lastname=""""",200,,User threads 1-382,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,48040,0,0
1653294427355,47146,"Find owner with lastname=""""",200,,User threads 1-287,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,47144,0,0
1653294416167,58638,"Find owner with lastname=""""",200,,User threads 1-111,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58635,0,0
1653294410689,64315,"Find owner with lastname=""""",200,,User threads 1-169,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,64315,0,0
1653294416875,58130,"Find owner with lastname=""""",200,,User threads 1-42,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58130,0,0
1653294424763,50341,"Find owner with lastname=""""",200,,User threads 1-176,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,50341,0,0
1653294421665,53534,"Find owner with lastname=""""",200,,User threads 1-452,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53440,0,0
1653294421362,53842,"Find owner with lastname=""""",200,,User threads 1-165,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,53840,0,0
1653294416773,58931,"Find owner with lastname=""""",200,,User threads 1-163,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,58929,0,0
1653294421168,55132,"Find owner with lastname=""""",200,,User threads 1-91,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,54834,0,0
1653294426861,49440,"Find owner with lastname=""""",200,,User threads 1-466,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49440,0,0
1653294426657,49646,"Find owner with lastname=""""",200,,User threads 1-469,text,true,,6415,132,500,500,http://localhost:8080/owners?lastName=,49645,0,0
